1.961000000000000000e+03,6.661000000000000000e+03,1.915000000000000000e+03,3.000000000000000000e+00,1.000000000000000000e+00
1.800000000000000000e+03,7.168000000000000000e+03,1.976000000000000000e+03,4.000000000000000000e+00,2.000000000000000000e+00
1.199000000000000000e+03,6.648000000000000000e+03,1.950000000000000000e+03,3.000000000000000000e+00,2.000000000000000000e+00
1.416000000000000000e+03,5.399000000000000000e+03,1.910000000000000000e+03,4.000000000000000000e+00,2.000000000000000000e+00
1.895000000000000000e+03,6.600000000000000000e+03,1.989000000000000000e+03,4.000000000000000000e+00,3.000000000000000000e+00
2.067000000000000000e+03,9.880000000000000000e+03,1.966000000000000000e+03,4.000000000000000000e+00,3.000000000000000000e+00
1.092000000000000000e+03,7.350000000000000000e+03,1.957000000000000000e+03,3.000000000000000000e+00,2.000000000000000000e+00
1.687000000000000000e+03,9.148000000000000000e+03,2.005000000000000000e+03,4.000000000000000000e+00,2.000000000000000000e+00
3.800000000000000000e+03,8.514000000000000000e+03,2.017000000000000000e+03,3.000000000000000000e+00,4.000000000000000000e+00
3.329000000000000000e+03,6.098000000000000000e+03,2.014000000000000000e+03,4.000000000000000000e+00,4.000000000000000000e+00
4.194000000000000000e+03,2.990000000000000000e+04,1.978000000000000000e+03,4.000000000000000000e+00,4.000000000000000000e+00
2.280000000000000000e+03,6.000000000000000000e+03,1.966000000000000000e+03,5.000000000000000000e+00,3.000000000000000000e+00
1.370000000000000000e+03,6.300000000000000000e+03,1.955000000000000000e+03,3.000000000000000000e+00,2.000000000000000000e+00
1.898000000000000000e+03,7.800000000000000000e+03,1.956000000000000000e+03,5.000000000000000000e+00,2.000000000000000000e+00
1.782000000000000000e+03,9.583000000000000000e+03,1.975000000000000000e+03,4.000000000000000000e+00,2.000000000000000000e+00
1.624000000000000000e+03,8.635000000000000000e+03,1.951000000000000000e+03,4.000000000000000000e+00,2.000000000000000000e+00
1.064000000000000000e+03,5.200000000000000000e+03,2.013000000000000000e+03,3.000000000000000000e+00,1.000000000000000000e+00
1.763000000000000000e+03,2.550000000000000000e+03,1.978000000000000000e+03,5.000000000000000000e+00,4.000000000000000000e+00
1.120000000000000000e+03,4.792000000000000000e+03,2.003000000000000000e+03,2.000000000000000000e+00,2.000000000000000000e+00
1.126000000000000000e+03,3.920000000000000000e+03,2.006000000000000000e+03,3.000000000000000000e+00,2.000000000000000000e+00
1.743000000000000000e+03,4.911000000000000000e+03,1.968000000000000000e+03,4.000000000000000000e+00,2.000000000000000000e+00
5.124000000000000000e+03,3.009300000000000000e+04,2.008000000000000000e+03,5.000000000000000000e+00,5.000000000000000000e+00
1.256000000000000000e+03,7.841000000000000000e+03,1.963000000000000000e+03,2.000000000000000000e+00,2.000000000000000000e+00
1.008000000000000000e+03,2.000000000000000000e+04,1.979000000000000000e+03,2.000000000000000000e+00,1.000000000000000000e+00
2.192000000000000000e+03,8.385000000000000000e+03,1.968000000000000000e+03,4.000000000000000000e+00,3.000000000000000000e+00
1.954000000000000000e+03,7.330000000000000000e+03,2.017000000000000000e+03,3.000000000000000000e+00,3.000000000000000000e+00
2.102000000000000000e+03,6.534000000000000000e+03,1.999000000000000000e+03,3.000000000000000000e+00,3.000000000000000000e+00
3.432000000000000000e+03,1.655300000000000000e+04,1.994000000000000000e+03,4.000000000000000000e+00,5.000000000000000000e+00
2.800000000000000000e+03,8.183000000000000000e+03,2.006000000000000000e+03,4.000000000000000000e+00,3.000000000000000000e+00
2.383000000000000000e+03,5.500000000000000000e+03,1.979000000000000000e+03,4.000000000000000000e+00,3.000000000000000000e+00
1.120000000000000000e+03,8.070000000000000000e+03,2.005000000000000000e+03,3.000000000000000000e+00,2.000000000000000000e+00
1.851000000000000000e+03,6.000000000000000000e+03,1.992000000000000000e+03,3.000000000000000000e+00,3.000000000000000000e+00
2.224000000000000000e+03,1.296300000000000000e+04,2.018000000000000000e+03,3.000000000000000000e+00,4.000000000000000000e+00
3.546000000000000000e+03,7.283000000000000000e+03,2.003000000000000000e+03,5.000000000000000000e+00,4.000000000000000000e+00
2.826000000000000000e+03,1.624400000000000000e+04,1.965000000000000000e+03,4.000000000000000000e+00,3.000000000000000000e+00
1.437000000000000000e+03,7.200000000000000000e+03,1.996000000000000000e+03,4.000000000000000000e+00,3.000000000000000000e+00
1.056000000000000000e+03,1.848000000000000000e+03,2.005000000000000000e+03,3.000000000000000000e+00,2.000000000000000000e+00
1.034000000000000000e+03,2.700000000000000000e+04,2.002000000000000000e+03,3.000000000000000000e+00,2.000000000000000000e+00
1.173000000000000000e+03,5.101000000000000000e+03,1.952000000000000000e+03,3.000000000000000000e+00,2.000000000000000000e+00
2.300000000000000000e+03,1.950000000000000000e+04,1.985000000000000000e+03,4.000000000000000000e+00,3.000000000000000000e+00
2.000000000000000000e+03,5.821000000000000000e+03,1.952000000000000000e+03,3.000000000000000000e+00,2.000000000000000000e+00
2.165000000000000000e+03,1.351000000000000000e+04,1.976000000000000000e+03,4.000000000000000000e+00,3.000000000000000000e+00
1.088000000000000000e+03,9.420000000000000000e+02,1.987000000000000000e+03,2.000000000000000000e+00,3.000000000000000000e+00
1.850000000000000000e+03,6.570000000000000000e+03,1.922000000000000000e+03,3.000000000000000000e+00,2.000000000000000000e+00
9.500000000000000000e+02,4.138200000000000000e+04,1.965000000000000000e+03,2.000000000000000000e+00,1.000000000000000000e+00
2.456000000000000000e+03,5.663000000000000000e+03,1.984000000000000000e+03,3.000000000000000000e+00,3.000000000000000000e+00
1.084000000000000000e+03,1.084000000000000000e+03,1.988000000000000000e+03,2.000000000000000000e+00,2.000000000000000000e+00
4.075000000000000000e+03,1.830900000000000000e+04,1.991000000000000000e+03,4.000000000000000000e+00,4.000000000000000000e+00
1.987000000000000000e+03,7.000000000000000000e+03,1.955000000000000000e+03,3.000000000000000000e+00,3.000000000000000000e+00
2.955000000000000000e+03,2.346800000000000000e+04,1.976000000000000000e+03,4.000000000000000000e+00,3.000000000000000000e+00
2.966000000000000000e+03,9.148000000000000000e+03,2.009000000000000000e+03,3.000000000000000000e+00,4.000000000000000000e+00
2.868000000000000000e+03,9.148000000000000000e+03,2.006000000000000000e+03,3.000000000000000000e+00,4.000000000000000000e+00
1.749000000000000000e+03,3.520000000000000000e+03,1.966000000000000000e+03,3.000000000000000000e+00,3.000000000000000000e+00
2.400000000000000000e+03,4.356000000000000000e+03,1.990000000000000000e+03,3.000000000000000000e+00,4.000000000000000000e+00
1.030000000000000000e+03,2.460000000000000000e+03,1.981000000000000000e+03,2.000000000000000000e+00,2.000000000000000000e+00
1.496000000000000000e+03,6.723000000000000000e+03,1.955000000000000000e+03,3.000000000000000000e+00,2.000000000000000000e+00
1.500000000000000000e+03,6.592000000000000000e+03,1.952000000000000000e+03,3.000000000000000000e+00,2.000000000000000000e+00
1.559000000000000000e+03,5.227000000000000000e+03,1.968000000000000000e+03,4.000000000000000000e+00,2.000000000000000000e+00
3.168000000000000000e+03,7.446000000000000000e+03,1.978000000000000000e+03,5.000000000000000000e+00,4.000000000000000000e+00
1.870000000000000000e+03,1.001900000000000000e+04,1.989000000000000000e+03,3.000000000000000000e+00,3.000000000000000000e+00
6.400000000000000000e+02,5.137000000000000000e+03,1.922000000000000000e+03,2.000000000000000000e+00,1.000000000000000000e+00
1.461000000000000000e+03,5.501000000000000000e+03,1.953000000000000000e+03,3.000000000000000000e+00,2.000000000000000000e+00
1.221000000000000000e+03,5.206000000000000000e+03,1.927000000000000000e+03,3.000000000000000000e+00,1.000000000000000000e+00
1.248000000000000000e+03,6.970000000000000000e+03,1.984000000000000000e+03,3.000000000000000000e+00,2.000000000000000000e+00
2.673000000000000000e+03,1.045400000000000000e+04,1.971000000000000000e+03,3.000000000000000000e+00,3.000000000000000000e+00
2.123000000000000000e+03,1.045000000000000000e+04,1.959000000000000000e+03,4.000000000000000000e+00,3.000000000000000000e+00
1.681000000000000000e+03,3.924000000000000000e+03,1.998000000000000000e+03,3.000000000000000000e+00,3.000000000000000000e+00
2.346000000000000000e+03,1.175000000000000000e+03,2.005000000000000000e+03,3.000000000000000000e+00,4.000000000000000000e+00
1.061000000000000000e+03,5.952000000000000000e+03,1.955000000000000000e+03,3.000000000000000000e+00,2.000000000000000000e+00
1.432000000000000000e+03,6.286000000000000000e+03,1.941000000000000000e+03,2.000000000000000000e+00,2.000000000000000000e+00
1.885000000000000000e+03,7.100000000000000000e+03,1.920000000000000000e+03,4.000000000000000000e+00,3.000000000000000000e+00
3.160000000000000000e+03,7.351000000000000000e+03,1.996000000000000000e+03,4.000000000000000000e+00,3.000000000000000000e+00
2.097000000000000000e+03,5.227000000000000000e+03,2.015000000000000000e+03,3.000000000000000000e+00,3.000000000000000000e+00
1.176000000000000000e+03,5.535000000000000000e+03,1.941000000000000000e+03,2.000000000000000000e+00,1.000000000000000000e+00
2.302000000000000000e+03,1.089000000000000000e+04,1.951000000000000000e+03,3.000000000000000000e+00,2.000000000000000000e+00
1.116000000000000000e+03,9.305000000000000000e+03,1.988000000000000000e+03,3.000000000000000000e+00,2.000000000000000000e+00
1.574000000000000000e+03,7.920000000000000000e+03,1.955000000000000000e+03,4.000000000000000000e+00,2.000000000000000000e+00
2.096000000000000000e+03,4.840000000000000000e+03,1.965000000000000000e+03,4.000000000000000000e+00,2.000000000000000000e+00
1.116000000000000000e+03,3.607000000000000000e+03,1.991000000000000000e+03,3.000000000000000000e+00,2.000000000000000000e+00
7.890000000000000000e+02,2.493000000000000000e+03,1.950000000000000000e+03,2.000000000000000000e+00,1.000000000000000000e+00
1.330000000000000000e+03,1.234000000000000000e+03,1.983000000000000000e+03,3.000000000000000000e+00,3.000000000000000000e+00
1.302000000000000000e+03,6.058000000000000000e+03,1.938000000000000000e+03,3.000000000000000000e+00,2.000000000000000000e+00
7.060000000000000000e+02,1.682700000000000000e+04,1.986000000000000000e+03,1.000000000000000000e+00,1.000000000000000000e+00
1.878000000000000000e+03,3.049000000000000000e+03,1.981000000000000000e+03,2.000000000000000000e+00,3.000000000000000000e+00
1.616000000000000000e+03,8.276000000000000000e+03,1.987000000000000000e+03,3.000000000000000000e+00,2.000000000000000000e+00
1.516000000000000000e+03,5.057000000000000000e+03,1.923000000000000000e+03,3.000000000000000000e+00,2.000000000000000000e+00
3.895000000000000000e+03,1.437500000000000000e+04,2.002000000000000000e+03,4.000000000000000000e+00,4.000000000000000000e+00
3.732000000000000000e+03,8.712000000000000000e+03,2.000000000000000000e+03,5.000000000000000000e+00,4.000000000000000000e+00
1.654000000000000000e+03,6.534000000000000000e+03,1.989000000000000000e+03,3.000000000000000000e+00,2.000000000000000000e+00
3.580000000000000000e+03,8.917000000000000000e+03,1.979000000000000000e+03,4.000000000000000000e+00,3.000000000000000000e+00
2.061000000000000000e+03,6.534000000000000000e+03,1.990000000000000000e+03,5.000000000000000000e+00,3.000000000000000000e+00
1.312000000000000000e+03,5.300000000000000000e+03,1.955000000000000000e+03,3.000000000000000000e+00,2.000000000000000000e+00
2.446000000000000000e+03,4.987000000000000000e+03,1.949000000000000000e+03,4.000000000000000000e+00,4.000000000000000000e+00
2.269000000000000000e+03,6.098000000000000000e+03,2.005000000000000000e+03,3.000000000000000000e+00,4.000000000000000000e+00
3.118000000000000000e+03,4.268900000000000000e+04,1.958000000000000000e+03,4.000000000000000000e+00,4.000000000000000000e+00
1.657000000000000000e+03,2.720000000000000000e+03,1.988000000000000000e+03,3.000000000000000000e+00,2.000000000000000000e+00
1.112000000000000000e+03,6.855000000000000000e+03,1.948000000000000000e+03,2.000000000000000000e+00,1.000000000000000000e+00
1.234000000000000000e+03,1.800000000000000000e+04,1.970000000000000000e+03,2.000000000000000000e+00,2.000000000000000000e+00
2.020000000000000000e+03,1.556000000000000000e+04,1.960000000000000000e+03,3.000000000000000000e+00,3.000000000000000000e+00
1.867000000000000000e+03,1.542000000000000000e+03,2.018000000000000000e+03,3.000000000000000000e+00,3.000000000000000000e+00
1.482000000000000000e+03,4.900000000000000000e+03,1.994000000000000000e+03,3.000000000000000000e+00,2.000000000000000000e+00
2.350000000000000000e+03,7.318000000000000000e+03,1.948000000000000000e+03,3.000000000000000000e+00,3.000000000000000000e+00
1.572000000000000000e+03,7.405000000000000000e+03,2.001000000000000000e+03,4.000000000000000000e+00,2.000000000000000000e+00
2.748000000000000000e+03,2.875000000000000000e+04,2.004000000000000000e+03,4.000000000000000000e+00,3.000000000000000000e+00
1.510000000000000000e+03,2.000000000000000000e+03,1.992000000000000000e+03,2.000000000000000000e+00,2.000000000000000000e+00
1.009000000000000000e+03,1.742000000000000000e+03,1.976000000000000000e+03,2.000000000000000000e+00,2.000000000000000000e+00
1.920000000000000000e+03,2.202000000000000000e+03,1.908000000000000000e+03,3.000000000000000000e+00,2.000000000000000000e+00
1.083000000000000000e+03,6.705000000000000000e+03,1.940000000000000000e+03,3.000000000000000000e+00,1.000000000000000000e+00
3.730000000000000000e+03,1.238700000000000000e+04,2.006000000000000000e+03,4.000000000000000000e+00,5.000000000000000000e+00
3.696000000000000000e+03,6.983000000000000000e+03,1.997000000000000000e+03,5.000000000000000000e+00,5.000000000000000000e+00
4.760000000000000000e+03,5.789000000000000000e+03,2.017000000000000000e+03,5.000000000000000000e+00,6.000000000000000000e+00
3.345000000000000000e+03,6.410000000000000000e+03,2.013000000000000000e+03,5.000000000000000000e+00,6.000000000000000000e+00
2.612000000000000000e+03,7.238000000000000000e+03,1.977000000000000000e+03,4.000000000000000000e+00,3.000000000000000000e+00
1.432000000000000000e+03,5.848000000000000000e+03,1.953000000000000000e+03,3.000000000000000000e+00,2.000000000000000000e+00
1.301000000000000000e+03,7.498000000000000000e+03,1.979000000000000000e+03,2.000000000000000000e+00,2.000000000000000000e+00
3.683000000000000000e+03,1.568200000000000000e+04,2.001000000000000000e+03,4.000000000000000000e+00,5.000000000000000000e+00
1.247000000000000000e+03,5.000000000000000000e+03,1.953000000000000000e+03,3.000000000000000000e+00,1.000000000000000000e+00
4.572000000000000000e+03,1.219700000000000000e+04,2.000000000000000000e+03,4.000000000000000000e+00,5.000000000000000000e+00
3.516000000000000000e+03,8.276000000000000000e+03,2.002000000000000000e+03,5.000000000000000000e+00,3.000000000000000000e+00
3.271000000000000000e+03,3.450000000000000000e+04,1.979000000000000000e+03,6.000000000000000000e+00,3.000000000000000000e+00
1.700000000000000000e+03,1.440000000000000000e+04,1.966000000000000000e+03,3.000000000000000000e+00,2.000000000000000000e+00
3.009000000000000000e+03,1.711400000000000000e+04,1.959000000000000000e+03,4.000000000000000000e+00,3.000000000000000000e+00
7.840000000000000000e+02,4.874000000000000000e+03,1.927000000000000000e+03,2.000000000000000000e+00,1.000000000000000000e+00
1.592000000000000000e+03,5.643000000000000000e+03,1.950000000000000000e+03,3.000000000000000000e+00,2.000000000000000000e+00
2.274000000000000000e+03,2.106000000000000000e+04,1.986000000000000000e+03,3.000000000000000000e+00,3.000000000000000000e+00
1.046000000000000000e+03,5.720000000000000000e+03,1.954000000000000000e+03,4.000000000000000000e+00,3.000000000000000000e+00
1.794000000000000000e+03,9.583000000000000000e+03,2.010000000000000000e+03,3.000000000000000000e+00,2.000000000000000000e+00
2.741000000000000000e+03,9.350000000000000000e+03,1.966000000000000000e+03,4.000000000000000000e+00,3.000000000000000000e+00
3.127000000000000000e+03,7.405000000000000000e+03,1.991000000000000000e+03,4.000000000000000000e+00,4.000000000000000000e+00
1.104000000000000000e+03,4.792000000000000000e+03,1.998000000000000000e+03,3.000000000000000000e+00,2.000000000000000000e+00
1.910000000000000000e+03,6.900000000000000000e+03,1.987000000000000000e+03,3.000000000000000000e+00,3.000000000000000000e+00
3.233000000000000000e+03,5.227000000000000000e+03,2.003000000000000000e+03,4.000000000000000000e+00,3.000000000000000000e+00
1.434000000000000000e+03,1.804000000000000000e+03,1.991000000000000000e+03,3.000000000000000000e+00,3.000000000000000000e+00
9.420000000000000000e+02,5.752000000000000000e+03,1.939000000000000000e+03,2.000000000000000000e+00,1.000000000000000000e+00
2.108000000000000000e+03,5.663000000000000000e+03,2.004000000000000000e+03,3.000000000000000000e+00,4.000000000000000000e+00
1.700000000000000000e+03,1.876000000000000000e+03,1.974000000000000000e+03,3.000000000000000000e+00,3.000000000000000000e+00
1.880000000000000000e+03,7.192000000000000000e+03,2.017000000000000000e+03,2.000000000000000000e+00,3.000000000000000000e+00
1.507000000000000000e+03,2.588100000000000000e+04,1.990000000000000000e+03,2.000000000000000000e+00,3.000000000000000000e+00
1.878000000000000000e+03,3.049000000000000000e+03,1.981000000000000000e+03,2.000000000000000000e+00,3.000000000000000000e+00
1.999000000000000000e+03,1.001900000000000000e+04,1.990000000000000000e+03,4.000000000000000000e+00,3.000000000000000000e+00
3.379000000000000000e+03,7.405000000000000000e+03,2.015000000000000000e+03,4.000000000000000000e+00,3.000000000000000000e+00
2.043000000000000000e+03,1.524600000000000000e+04,2.016000000000000000e+03,3.000000000000000000e+00,3.000000000000000000e+00
1.900000000000000000e+03,6.250000000000000000e+03,1.992000000000000000e+03,4.000000000000000000e+00,5.000000000000000000e+00
1.465000000000000000e+03,6.756000000000000000e+03,1.961000000000000000e+03,3.000000000000000000e+00,2.000000000000000000e+00
2.036000000000000000e+03,1.201900000000000000e+04,2.018000000000000000e+03,3.000000000000000000e+00,4.000000000000000000e+00
8.420000000000000000e+02,4.500000000000000000e+03,1.925000000000000000e+03,3.000000000000000000e+00,2.000000000000000000e+00
1.009000000000000000e+03,4.425000000000000000e+04,1.973000000000000000e+03,1.000000000000000000e+00,1.000000000000000000e+00
1.452000000000000000e+03,6.145000000000000000e+03,1.964000000000000000e+03,4.000000000000000000e+00,2.000000000000000000e+00
2.241000000000000000e+03,3.596900000000000000e+04,2.016000000000000000e+03,4.000000000000000000e+00,3.000000000000000000e+00
1.056000000000000000e+03,4.399600000000000000e+04,1.987000000000000000e+03,2.000000000000000000e+00,2.000000000000000000e+00
4.666000000000000000e+03,1.187700000000000000e+04,2.003000000000000000e+03,4.000000000000000000e+00,5.000000000000000000e+00
1.702000000000000000e+03,5.600000000000000000e+03,1.957000000000000000e+03,3.000000000000000000e+00,2.000000000000000000e+00
9.640000000000000000e+02,5.861000000000000000e+03,1.953000000000000000e+03,2.000000000000000000e+00,1.000000000000000000e+00
1.393000000000000000e+03,7.841000000000000000e+03,1.972000000000000000e+03,3.000000000000000000e+00,2.000000000000000000e+00
2.000000000000000000e+03,5.699000000000000000e+03,1.935000000000000000e+03,2.000000000000000000e+00,3.000000000000000000e+00
2.593000000000000000e+03,4.356000000000000000e+03,1.971000000000000000e+03,3.000000000000000000e+00,3.000000000000000000e+00
1.450000000000000000e+03,6.098000000000000000e+03,1.991000000000000000e+03,3.000000000000000000e+00,2.000000000000000000e+00
3.078000000000000000e+03,9.148000000000000000e+03,2.003000000000000000e+03,4.000000000000000000e+00,3.000000000000000000e+00
3.080000000000000000e+03,1.623700000000000000e+04,1.972000000000000000e+03,3.000000000000000000e+00,3.000000000000000000e+00
4.297000000000000000e+03,1.306800000000000000e+04,2.015000000000000000e+03,4.000000000000000000e+00,5.000000000000000000e+00
5.890000000000000000e+02,4.360000000000000000e+02,1.982000000000000000e+03,1.000000000000000000e+00,1.000000000000000000e+00
1.720000000000000000e+03,1.306800000000000000e+04,1.975000000000000000e+03,4.000000000000000000e+00,2.000000000000000000e+00
1.318000000000000000e+03,6.000000000000000000e+03,1.986000000000000000e+03,3.000000000000000000e+00,2.000000000000000000e+00
2.076000000000000000e+03,1.001900000000000000e+04,2.006000000000000000e+03,2.000000000000000000e+00,2.000000000000000000e+00
2.686000000000000000e+03,1.294400000000000000e+04,1.961000000000000000e+03,4.000000000000000000e+00,3.000000000000000000e+00
4.200000000000000000e+03,7.814000000000000000e+03,2.018000000000000000e+03,5.000000000000000000e+00,6.000000000000000000e+00
1.426000000000000000e+03,2.178000000000000000e+03,1.961000000000000000e+03,3.000000000000000000e+00,2.000000000000000000e+00
1.297000000000000000e+03,2.585300000000000000e+04,1.990000000000000000e+03,2.000000000000000000e+00,2.000000000000000000e+00
2.657000000000000000e+03,3.899000000000000000e+03,2.015000000000000000e+03,4.000000000000000000e+00,3.000000000000000000e+00
2.600000000000000000e+03,3.125000000000000000e+03,2.018000000000000000e+03,4.000000000000000000e+00,4.000000000000000000e+00
1.523000000000000000e+03,1.742000000000000000e+03,1.977000000000000000e+03,3.000000000000000000e+00,3.000000000000000000e+00
1.965000000000000000e+03,9.583000000000000000e+03,2.004000000000000000e+03,3.000000000000000000e+00,3.000000000000000000e+00
2.355000000000000000e+03,2.178000000000000000e+03,1.977000000000000000e+03,3.000000000000000000e+00,3.000000000000000000e+00
5.399000000000000000e+03,1.496400000000000000e+04,1.987000000000000000e+03,5.000000000000000000e+00,5.000000000000000000e+00
1.120000000000000000e+03,4.826000000000000000e+03,1.935000000000000000e+03,4.000000000000000000e+00,2.000000000000000000e+00
2.091000000000000000e+03,5.227000000000000000e+03,2.002000000000000000e+03,2.000000000000000000e+00,2.000000000000000000e+00
1.691000000000000000e+03,1.019500000000000000e+04,1.956000000000000000e+03,3.000000000000000000e+00,2.000000000000000000e+00
1.607000000000000000e+03,5.657000000000000000e+03,1.969000000000000000e+03,3.000000000000000000e+00,2.000000000000000000e+00
2.163000000000000000e+03,5.020000000000000000e+03,1.975000000000000000e+03,4.000000000000000000e+00,3.000000000000000000e+00
1.503000000000000000e+03,3.750000000000000000e+03,1.941000000000000000e+03,4.000000000000000000e+00,2.000000000000000000e+00
1.412000000000000000e+03,4.356000000000000000e+03,2.004000000000000000e+03,2.000000000000000000e+00,2.000000000000000000e+00
2.322000000000000000e+03,7.501000000000000000e+03,1.990000000000000000e+03,3.000000000000000000e+00,3.000000000000000000e+00
1.780000000000000000e+03,5.069000000000000000e+03,1.925000000000000000e+03,4.000000000000000000e+00,3.000000000000000000e+00
2.283000000000000000e+03,9.533000000000000000e+03,1.955000000000000000e+03,2.000000000000000000e+00,3.000000000000000000e+00
1.438000000000000000e+03,6.400000000000000000e+03,1.986000000000000000e+03,4.000000000000000000e+00,2.000000000000000000e+00
2.916000000000000000e+03,5.350000000000000000e+03,1.992000000000000000e+03,5.000000000000000000e+00,3.000000000000000000e+00
1.666000000000000000e+03,6.970000000000000000e+03,2.005000000000000000e+03,4.000000000000000000e+00,2.000000000000000000e+00
1.963000000000000000e+03,8.712000000000000000e+03,2.012000000000000000e+03,4.000000000000000000e+00,3.000000000000000000e+00
2.762000000000000000e+03,7.463000000000000000e+03,1.909000000000000000e+03,3.000000000000000000e+00,2.000000000000000000e+00
2.262000000000000000e+03,5.000000000000000000e+03,2.003000000000000000e+03,3.000000000000000000e+00,3.000000000000000000e+00
1.903000000000000000e+03,1.800000000000000000e+04,1.991000000000000000e+03,4.000000000000000000e+00,3.000000000000000000e+00
1.387000000000000000e+03,1.742000000000000000e+03,1.972000000000000000e+03,3.000000000000000000e+00,2.000000000000000000e+00
1.076000000000000000e+03,5.100000000000000000e+03,1.950000000000000000e+03,3.000000000000000000e+00,1.000000000000000000e+00
2.704000000000000000e+03,8.960000000000000000e+03,2.006000000000000000e+03,4.000000000000000000e+00,3.000000000000000000e+00
1.310000000000000000e+03,2.595000000000000000e+03,1.924000000000000000e+03,3.000000000000000000e+00,2.000000000000000000e+00
2.052000000000000000e+03,5.227000000000000000e+03,2.011000000000000000e+03,3.000000000000000000e+00,3.000000000000000000e+00
1.600000000000000000e+03,7.405000000000000000e+03,2.017000000000000000e+03,4.000000000000000000e+00,2.000000000000000000e+00
1.661000000000000000e+03,2.614000000000000000e+03,1.983000000000000000e+03,2.000000000000000000e+00,2.000000000000000000e+00
1.441000000000000000e+03,4.600000000000000000e+03,1.988000000000000000e+03,3.000000000000000000e+00,3.000000000000000000e+00
2.569000000000000000e+03,9.148000000000000000e+03,2.004000000000000000e+03,2.000000000000000000e+00,3.000000000000000000e+00
1.482000000000000000e+03,1.245100000000000000e+04,1.991000000000000000e+03,2.000000000000000000e+00,3.000000000000000000e+00
2.151000000000000000e+03,7.401000000000000000e+03,1.950000000000000000e+03,4.000000000000000000e+00,3.000000000000000000e+00
1.487000000000000000e+03,6.405000000000000000e+03,1.968000000000000000e+03,3.000000000000000000e+00,2.000000000000000000e+00
1.080000000000000000e+03,6.970000000000000000e+03,1.927000000000000000e+03,3.000000000000000000e+00,1.000000000000000000e+00
2.100000000000000000e+03,8.924000000000000000e+03,1.956000000000000000e+03,3.000000000000000000e+00,3.000000000000000000e+00
1.289000000000000000e+03,6.800000000000000000e+03,1.948000000000000000e+03,3.000000000000000000e+00,1.000000000000000000e+00
1.505000000000000000e+03,1.916600000000000000e+04,1.947000000000000000e+03,3.000000000000000000e+00,2.000000000000000000e+00
2.337000000000000000e+03,1.263200000000000000e+04,2.002000000000000000e+03,4.000000000000000000e+00,3.000000000000000000e+00
